 1 2 3 11 4 0.571912 0.210667 0.48305 0.78323 
 1 2 3 12 4 0.634892 0.201997 0.51802 0.789346 
 1 2 3 13 4 0.665978 0.195224 0.534342 0.793908 
 1 2 3 14 4 0.679671 0.191772 0.542071 0.796455 
 1 2 3 15 4 0.684825 0.192257 0.547741 0.797018 
 1 2 3 16 4 0.684492 0.198322 0.555776 0.795203 
 1 2 3 17 4 0.678133 0.213776 0.571526 0.789821 
 1 2 3 18 4 0.662463 0.245125 0.602982 0.778719 
 1 2 3 19 4 0.633824 0.29766 0.657507 0.760179 
 1 2 3 20 4 0.594555 0.364844 0.730182 0.736591 
 1 2 3 21 4 0.555691 0.426574 0.799775 0.714934 
 1 2 3 22 4 0.52716 0.46821 0.848733 0.700252 
 1 2 3 23 4 0.510374 0.490873 0.87641 0.692205 
 1 2 3 24 4 0.502211 0.502289 0.890196 0.688199 
 1 2 4 0 4 0.0697894 0.267127 0.141531 0.804487 
 1 2 4 1 4 0.0749142 0.262897 0.147447 0.801105 
 1 2 4 2 4 0.0830287 0.257436 0.156575 0.795504 
 1 2 4 3 4 0.094538 0.250349 0.169072 0.788632 
 1 2 4 4 4 0.109429 0.242965 0.184216 0.781886 
 1 2 4 5 4 0.128795 0.237693 0.201979 0.776057 
 1 2 4 6 4 0.156661 0.236323 0.224876 0.77086 
 1 2 4 7 4 0.200004 0.239411 0.257767 0.765629 
 1 2 4 8 4 0.266073 0.246164 0.305331 0.760309 
 1 2 4 9 4 0.355971 0.25359 0.367195 0.756194 
 1 2 4 10 4 0.456917 0.256618 0.43311 0.75563 
 1 2 4 11 4 0.545719 0.251999 0.487159 0.759735 
 1 2 4 12 4 0.60704 0.242044 0.521149 0.766665 
 1 2 4 13 4 0.642288 0.231957 0.538897 0.773401 
 1 2 4 14 4 0.660427 0.225445 0.548333 0.778095 
 1 2 4 15 4 0.668664 0.224396 0.555728 0.780085 
 1 2 4 16 4 0.670383 0.230732 0.565797 0.778907 
 1 2 4 17 4 0.66601 0.247777 0.583637 0.773674 
 1 2 4 18 4 0.654053 0.280035 0.615526 0.76315 
 1 2 4 19 4 0.632977 0.329466 0.665759 0.746958 
 1 2 4 20 4 0.604627 0.388999 0.729219 0.727557 
 1 2 4 21 4 0.575538 0.443426 0.790349 0.709835 
 1 2 4 22 4 0.552288 0.481957 0.835979 0.69722 
 1 2 4 23 4 0.537142 0.504857 0.864217 0.689676 
 1 2 4 24 4 0.52912 0.517863 0.879843 0.685455 
 1 2 5 0 4 0.0735124 0.316133 0.142488 0.768591 
 1 2 5 1 4 0.0789254 0.309497 0.14891 0.767517 
 1 2 5 2 4 0.0872679 0.301697 0.158486 0.765027 
 1 2 5 3 4 0.0992966 0.292468 0.171807 0.761825 
 1 2 5 4 4 0.115812 0.283343 0.189163 0.758332 
 1 2 5 5 4 0.138458 0.277248 0.211381 0.754279 
 1 2 5 6 4 0.170654 0.277011 0.240837 0.748835 
 1 2 5 7 4 0.217251 0.284184 0.281101 0.741225 
 1 2 5 8 4 0.281777 0.298007 0.334275 0.731678 
 1 2 5 9 4 0.361447 0.314117 0.396728 0.722331 
 1 2 5 10 4 0.444487 0.32532 0.457623 0.716771 
 1 2 5 11 4 0.516183 0.326421 0.505273 0.717384 
 1 2 5 12 4 0.568824 0.318334 0.535627 0.723284 
 1 2 5 13 4 0.603575 0.306301 0.552542 0.731449 
 1 2 5 14 4 0.62527 0.29577 0.562382 0.739002 
 1 2 5 15 4 0.638198 0.290719 0.570651 0.744119 
 1 2 5 16 4 0.644953 0.294271 0.581876 0.745737 
 1 2 5 17 4 0.646682 0.30961 0.600597 0.743104 
 1 2 5 18 4 0.643553 0.339625 0.631389 0.735743 
 1 2 5 19 4 0.635455 0.384165 0.676248 0.724063 
 1 2 5 20 4 0.623164 0.436392 0.730259 0.710144 
 1 2 5 21 4 0.609139 0.484597 0.782211 0.697197 
 1 2 5 22 4 0.596486 0.520515 0.822711 0.68746 
 1 2 5 23 4 0.587276 0.543678 0.849639 0.681129 
 1 2 5 24 4 0.582154 0.558092 0.865816 0.67722 
 1 2 6 0 4 0.0783188 0.416859 0.14125 0.697686 
 1 2 6 1 4 0.0839106 0.405328 0.148361 0.701005 
 1 2 6 2 4 0.0926092 0.39113 0.159062 0.704566 
 1 2 6 3 4 0.10566 0.374849 0.174584 0.708283 
 1 2 6 4 4 0.124627 0.359192 0.196254 0.71125 
 1 2 6 5 4 0.151656 0.348575 0.225793 0.711784 
 1 2 6 6 4 0.189576 0.347447 0.265519 0.708044 
 1 2 6 7 4 0.240788 0.358249 0.31726 0.698991 
 1 2 6 8 4 0.304365 0.379426 0.379345 0.685536 
 1 2 6 9 4 0.373419 0.404413 0.444037 0.671158 
 1 2 6 10 4 0.437341 0.424245 0.500207 0.660517 
 1 2 6 11 4 0.488602 0.433078 0.540589 0.656528 
 1 2 6 12 4 0.526382 0.430852 0.565336 0.659047 
 1 2 6 13 4 0.554002 0.42127 0.579133 0.66605 
 1 2 6 14 4 0.57513 0.409126 0.587337 0.67511 
 1 2 6 15 4 0.592211 0.399281 0.594555 0.684004 
 1 2 6 16 4 0.606695 0.396501 0.604877 0.690892 
 1 2 6 17 4 0.619677 0.405248 0.6223 0.694448 
 1 2 6 18 4 0.632043 0.428809 0.650246 0.693978 
 1 2 6 19 4 0.643946 0.46698 0.689293 0.689622 
 1 2 6 20 4 0.654439 0.513605 0.734599 0.682645 
 1 2 6 21 4 0.66228 0.558534 0.777478 0.675117 
 1 2 6 22 4 0.667171 0.594098 0.811236 0.668759 
 1 2 6 23 4 0.669896 0.618623 0.834405 0.664176 
 1 2 6 24 4 0.671555 0.634403 0.849012 0.661139 
 1 2 7 0 4 0.0831426 0.571223 0.136368 0.591052 
 1 2 7 1 4 0.0885965 0.555038 0.143894 0.598951 
 1 2 7 2 4 0.0975235 0.532399 0.155929 0.610121 
 1 2 7 3 4 0.111865 0.505058 0.174666 0.62344 
 1 2 7 4 4 0.134122 0.477453 0.20279 0.636461 
 1 2 7 5 4 0.167014 0.456318 0.243094 0.645693 
 1 2 7 6 4 0.212442 0.448542 0.297381 0.647714 
 1 2 7 7 4 0.26937 0.457613 0.364106 0.640971 
 1 2 7 8 4 0.331693 0.480493 0.435922 0.62735 
 1 2 7 9 4 0.389579 0.508124 0.501201 0.611828 
 1 2 7 10 4 0.435276 0.530916 0.550741 0.599524 
 1 2 7 11 4 0.467463 0.54406 0.582767 0.592939 
 1 2 7 12 4 0.489839 0.547522 0.601125 0.592089 
 1 2 7 13 4 0.507363 0.543208 0.610958 0.596111 
 1 2 7 14 4 0.523989 0.533668 0.616603 0.604018 
 1 2 7 15 4 0.542213 0.52255 0.621686 0.614514 
 1 2 7 16 4 0.563672 0.51499 0.629801 0.625898 
 1 2 7 17 4 0.589913 0.51704 0.644725 0.636377 
 1 2 7 18 4 0.62218 0.534029 0.669498 0.644382 
 1 2 7 19 4 0.659628 0.567401 0.703965 0.648796 
 1 2 7 20 4 0.697978 0.611628 0.742825 0.649475 
 1 2 7 21 4 0.731513 0.656285 0.778186 0.647544 
 1 2 7 22 4 0.756728 0.692887 0.804978 0.64467 
 1 2 7 23 4 0.773319 0.718566 0.822856 0.642078 
 1 2 7 24 4 0.782663 0.734424 0.834064 0.640293 
 1 2 8 0 4 0.0860762 0.730096 0.128887 0.482359 
 1 2 8 1 4 0.0909178 0.714427 0.135882 0.491256 
 1 2 8 2 4 0.0995704 0.688794 0.148263 0.506137 
 1 2 8 3 4 0.114802 0.654539 0.169527 0.525978 
 1 2 8 4 4 0.140358 0.616145 0.204329 0.548012 
 1 2 8 5 4 0.179838 0.581754 0.25708 0.567581 
 1 2 8 6 4 0.233868 0.561143 0.32841 0.579317 
 1 2 8 7 4 0.296761 0.560102 0.410954 0.580178 
 1 2 8 8 4 0.357044 0.575285 0.489986 0.572143 
 1 2 8 9 4 0.404264 0.596476 0.551992 0.560884 
 1 2 8 10 4 0.435356 0.614739 0.592804 0.551314 
 1 2 8 11 4 0.453799 0.626644 0.616419 0.545346 
 1 2 8 12 4 0.465218 0.632144 0.629007 0.543139 
 1 2 8 13 4 0.474724 0.631765 0.635428 0.544721 
 1 2 8 14 4 0.486293 0.626279 0.638982 0.550266 
 1 2 8 15 4 0.503072 0.617863 0.64243 0.55961 
 1 2 8 16 4 0.528117 0.610945 0.648914 0.571984 
 1 2 8 17 4 0.565027 0.611962 0.662181 0.586174 
 1 2 8 18 4 0.616624 0.627667 0.685415 0.600497 
 1 2 8 19 4 0.680432 0.660857 0.718069 0.612586 
 1 2 8 20 4 0.746035 0.705589 0.753725 0.620343 
 1 2 8 21 4 0.801233 0.749923 0.784092 0.623613 
 1 2 8 22 4 0.840322 0.784866 0.805215 0.624025 
 1 2 8 23 4 0.8644 0.808082 0.818122 0.623407 
 1 2 8 24 4 0.876985 0.821164 0.825665 0.622882 
 1 2 9 0 4 0.0865755 0.840156 0.121824 0.40751 
 1 2 9 1 4 0.0904386 0.829124 0.127408 0.414147 
 1 2 9 2 4 0.0981719 0.807951 0.138572 0.42712 
 1 2 9 3 4 0.113239 0.776121 0.160044 0.446601 
 1 2 9 4 4 0.14082 0.735467 0.198918 0.471423 
 1 2 9 5 4 0.186006 0.692376 0.262263 0.497885 
 1 2 9 6 4 0.248414 0.658006 0.349782 0.519589 
 1 2 9 7 4 0.317022 0.642023 0.446565 0.530861 
 1 2 9 8 4 0.375285 0.643866 0.529791 0.531726 
 1 2 9 9 4 0.414117 0.654338 0.586585 0.527227 
 1 2 9 10 4 0.435492 0.665326 0.619322 0.522007 
 1 2 9 11 4 0.445869 0.673639 0.636405 0.518022 
 1 2 9 12 4 0.451197 0.678548 0.644858 0.515914 
 1 2 9 13 4 0.455962 0.679691 0.648923 0.51628 
 1 2 9 14 4 0.463786 0.67711 0.651147 0.519826 
 1 2 9 15 4 0.478374 0.672266 0.653749 0.527075 
 1 2 9 16 4 0.5045 0.668978 0.659624 0.538193 
 1 2 9 17 4 0.548574 0.673518 0.672649 0.55304 
 1 2 9 18 4 0.616163 0.692966 0.696386 0.570746 
 1 2 9 19 4 0.703017 0.729848 0.729911 0.588404 
 1 2 9 20 4 0.789932 0.77599 0.764998 0.601801 
 1 2 9 21 4 0.857149 0.817622 0.792378 0.609142 
 1 2 9 22 4 0.899552 0.847095 0.809349 0.611999 
 1 2 9 23 4 0.922822 0.864684 0.818512 0.612789 
 1 2 9 24 4 0.933889 0.873528 0.823269 0.613078 
 1 2 10 0 4 0.0856546 0.896785 0.116799 0.3692 
 1 2 10 1 4 0.0885144 0.890226 0.120802 0.373226 
 1 2 10 2 4 0.0950593 0.8756 0.129944 0.382297 
 1 2 10 3 4 0.109084 0.851001 0.149618 0.397545 
 1 2 10 4 4 0.136982 0.815106 0.18904 0.419857 
 1 2 10 5 4 0.185784 0.770245 0.25866 0.448098 
 1 2 10 6 4 0.255063 0.726127 0.358716 0.476725 
 1 2 10 7 4 0.328905 0.696205 0.467156 0.497497 
 1 2 10 8 4 0.386135 0.685122 0.55331 0.506907 
 1 2 10 9 4 0.419599 0.686027 0.605962 0.508499 
 1 2 10 10 4 0.435405 0.690927 0.633244 0.506987 
 1 2 10 11 4 0.441665 0.695852 0.646257 0.504898 
 1 2 10 12 4 0.444056 0.699272 0.652188 0.503401 
 1 2 10 13 4 0.446278 0.700464 0.654787 0.50334 
 1 2 10 14 4 0.451553 0.699375 0.656179 0.505557 
 1 2 10 15 4 0.464049 0.697319 0.65835 0.510904 
 1 2 10 16 4 0.490249 0.697826 0.664156 0.520309 
 1 2 10 17 4 0.539452 0.707076 0.677778 0.534709 
 1 2 10 18 4 0.619949 0.732095 0.703258 0.554263 
 1 2 10 19 4 0.725112 0.773917 0.739117 0.575864 
 1 2 10 20 4 0.825628 0.820846 0.77479 0.593207 
 1 2 10 21 4 0.895655 0.857978 0.800041 0.602953 
 1 2 10 22 4 0.934235 0.880792 0.813874 0.606963 
 1 2 10 23 4 0.952875 0.892759 0.820466 0.608339 
 1 2 10 24 4 0.960999 0.898135 0.823486 0.608931 
 1 2 11 0 4 0.0842757 0.920952 0.113621 0.353017 
 1 2 11 1 4 0.0863956 0.917166 0.116378 0.355296 
 1 2 11 2 4 0.0920393 0.907532 0.123695 0.361106 
 1 2 11 3 4 0.104961 0.889689 0.141001 0.371942 
 1 2 11 4 4 0.132212 0.860296 0.17869 0.390044 
 1 2 11 5 4 0.182568 0.817781 0.250237 0.416828 
 1 2 11 6 4 0.256459 0.76869 0.357879 0.448854 
 1 2 11 7 4 0.334565 0.728641 0.474883 0.47649 
 1 2 11 8 4 0.39181 0.707768 0.56396 0.492525 
 1 2 11 9 4 0.422422 0.701862 0.61481 0.498688 
 1 2 11 10 4 0.43539 0.702586 0.639405 0.4999 
 1 2 11 11 4 0.439776 0.704983 0.650394 0.499315 
 1 2 11 12 4 0.440867 0.706986 0.655057 0.498473 
 1 2 11 13 4 0.441706 0.707785 0.656867 0.498301 
 1 2 11 14 4 0.445425 0.707307 0.657711 0.49976 
 1 2 11 15 4 0.456463 0.707079 0.659621 0.503772 
 1 2 11 16 4 0.48271 0.710601 0.66551 0.511791 
 1 2 11 17 4 0.536113 0.724098 0.679946 0.525716 
 1 2 11 18 4 0.627001 0.754405 0.707461 0.546599 
 1 2 11 19 4 0.74536 0.800506 0.745811 0.571004 
 1 2 11 20 4 0.852347 0.847099 0.782033 0.590665 
 1 2 11 21 4 0.919498 0.879407 0.805438 0.601281 
 1 2 11 22 4 0.952173 0.896685 0.816991 0.605452 
 1 2 11 23 4 0.966448 0.904781 0.822044 0.606884 
 1 2 11 24 4 0.972306 0.908115 0.824148 0.607499 
 1 2 12 0 4 0.0828913 0.930064 0.111639 0.347117 
 1 2 12 1 4 0.0847542 0.927626 0.11371 0.348423 
 1 2 12 2 4 0.0902212 0.920952 0.119979 0.352048 
 1 2 12 3 4 0.102738 0.90771 0.135482 0.359536 
 1 2 12 4 4 0.129482 0.8836 0.170846 0.373788 
 1 2 12 5 4 0.18019 0.844515 0.241273 0.397925 
 1 2 12 6 4 0.256288 0.793863 0.351351 0.430724 
 1 2 12 7 4 0.336964 0.747611 0.473072 0.462542 
 1 2 12 8 4 0.394632 0.720079 0.56504 0.483367 
 1 2 12 9 4 0.423997 0.7096 0.616391 0.493015 
 1 2 12 10 4 0.435684 0.707597 0.640675 0.496371 
 1 2 12 11 4 0.439338 0.708306 0.651285 0.497038 
 1 2 12 12 4 0.439983 0.709296 0.655688 0.496836 
 1 2 12 13 4 0.439906 0.709902 0.657498 0.496582 
 1 2 12 14 4 0.44349 0.709624 0.657889 0.497859 
 1 2 12 15 4 0.454254 0.710673 0.659691 0.501141 
 1 2 12 16 4 0.481345 0.716466 0.665681 0.508369 
 1 2 12 17 4 0.538539 0.733303 0.680753 0.522143 
 1 2 12 18 4 0.636995 0.767641 0.709813 0.544109 
 1 2 12 19 4 0.762797 0.816345 0.749842 0.570289 
 1 2 12 20 4 0.870548 0.861576 0.786122 0.590909 
 1 2 12 21 4 0.932851 0.889851 0.808145 0.601452 
 1 2 12 22 4 0.960768 0.903544 0.818444 0.605352 
 1 2 12 23 4 0.972449 0.909611 0.822903 0.606633 
 1 2 12 24 4 0.977092 0.912014 0.824677 0.607146 
 1 2 13 0 4 0.0816503 0.933205 0.110366 0.345317 
 1 2 13 1 4 0.0844959 0.930862 0.112804 0.346115 
 1 2 13 2 4 0.0907412 0.92573 0.118917 0.348226 
 1 2 13 3 4 0.103975 0.915103 0.133609 0.353341 
 1 2 13 4 4 0.131177 0.894337 0.167099 0.364599 
 1 2 13 5 4 0.182018 0.858179 0.234656 0.385938 
 1 2 13 6 4 0.258218 0.807925 0.342309 0.417794 
 1 2 13 7 4 0.339141 0.758644 0.463953 0.451545 
 1 2 13 8 4 0.396773 0.72688 0.557862 0.475782 
 1 2 13 9 4 0.425629 0.713294 0.611486 0.488412 
 1 2 13 10 4 0.43677 0.709535 0.637591 0.493807 
 1 2 13 11 4 0.440195 0.709266 0.649398 0.495749 
 1 2 13 12 4 0.440985 0.709698 0.654428 0.496308 
 1 2 13 13 4 0.441765 0.709993 0.656372 0.496632 
 1 2 13 14 4 0.445571 0.710399 0.657222 0.497704 
 1 2 13 15 4 0.457377 0.712564 0.659099 0.500751 
 1 2 13 16 4 0.486563 0.72015 0.665098 0.507813 
 1 2 13 17 4 0.547236 0.739392 0.68036 0.52184 
 1 2 13 18 4 0.649714 0.776067 0.709969 0.544666 
 1 2 13 19 4 0.776733 0.825321 0.7504 0.571658 
 1 2 13 20 4 0.881251 0.868576 0.786414 0.592308 
 1 2 13 21 4 0.939169 0.894149 0.807972 0.602417 
 1 2 13 22 4 0.964286 0.905999 0.818115 0.605931 
 1 2 13 23 4 0.974814 0.911242 0.822756 0.606953 
 1 2 13 24 4 0.979648 0.91375 0.825104 0.607193 
 1 2 14 0 4 0.0853715 0.93219 0.112381 0.344526 
 1 2 14 1 4 0.0881423 0.930667 0.114591 0.344762 
 1 2 14 2 4 0.0957846 0.926302 0.121033 0.345703 
 1 2 14 3 4 0.110993 0.916747 0.135825 0.349102 
 1 2 14 4 4 0.140009 0.89748 0.168115 0.358122 
 1 2 14 5 4 0.191431 0.863128 0.231666 0.376872 
 1 2 14 6 4 0.266157 0.814107 0.332404 0.406725 
 1 2 14 7 4 0.344786 0.76405 0.448311 0.440617 
 1 2 14 8 4 0.401139 0.729836 0.541665 0.467177 
 1 2 14 9 4 0.429455 0.714084 0.598336 0.482634 
 1 2 14 10 4 0.440161 0.709247 0.628154 0.49032 
 1 2 14 11 4 0.443366 0.708647 0.642973 0.493875 
 1 2 14 12 4 0.444478 0.709089 0.649934 0.495482 
 1 2 14 13 4 0.446317 0.709649 0.652949 0.496471 
 1 2 14 14 4 0.451821 0.71069 0.654351 0.497937 
 1 2 14 15 4 0.466159 0.713891 0.656272 0.501286 
 1 2 14 16 4 0.498551 0.722917 0.661982 0.508774 
 1 2 14 17 4 0.562001 0.74369 0.67684 0.523529 
 1 2 14 18 4 0.664482 0.78102 0.705908 0.547173 
 1 2 14 19 4 0.786865 0.829006 0.745586 0.574382 
 1 2 14 20 4 0.885607 0.87015 0.781454 0.594673 
 1 2 14 21 4 0.940466 0.894437 0.80384 0.604352 
 1 2 14 22 4 0.964485 0.905764 0.814979 0.607475 
 1 2 14 23 4 0.974423 0.910714 0.820219 0.608197 
 1 2 14 24 4 0.978407 0.912688 0.822314 0.608482 
 1 2 15 0 4 0.0963667 0.930417 0.117463 0.340995 
 1 2 15 1 4 0.100081 0.928724 0.120222 0.341048 
 1 2 15 2 4 0.109958 0.924219 0.127526 0.341192 
 1 2 15 3 4 0.12829 0.914446 0.142979 0.343383 
 1 2 15 4 4 0.160334 0.895065 0.174244 0.35078 
 1 2 15 5 4 0.212839 0.86118 0.232368 0.367302 
 1 2 15 6 4 0.284964 0.813278 0.321803 0.394667 
 1 2 15 7 4 0.359041 0.76358 0.425612 0.427398 
 1 2 15 8 4 0.412473 0.728011 0.513743 0.455245 
 1 2 15 9 4 0.439666 0.710604 0.572187 0.473348 
 1 2 15 10 4 0.449642 0.705084 0.606596 0.483663 
 1 2 15 11 4 0.45224 0.704705 0.626144 0.489376 
 1 2 15 12 4 0.453367 0.705762 0.636726 0.49259 
 1 2 15 13 4 0.456313 0.707035 0.641897 0.494721 
 1 2 15 14 4 0.464161 0.708884 0.644178 0.49706 
 1 2 15 15 4 0.481859 0.713086 0.64607 0.501278 
 1 2 15 16 4 0.517653 0.723309 0.651315 0.509936 
 1 2 15 17 4 0.582407 0.745019 0.665519 0.526268 
 1 2 15 18 4 0.680847 0.781833 0.693448 0.551317 
 1 2 15 19 4 0.793815 0.827441 0.731768 0.578995 
 1 2 15 20 4 0.884908 0.866652 0.767883 0.599227 
 1 2 15 21 4 0.93768 0.890874 0.792499 0.608781 
 1 2 15 22 4 0.962088 0.902862 0.806064 0.611615 
 1 2 15 23 4 0.972458 0.908252 0.812757 0.612056 
 1 2 15 24 4 0.976793 0.910448 0.81536 0.612353 
 1 2 16 0 4 0.124933 0.927026 0.129651 0.330567 
 1 2 16 1 4 0.129984 0.924725 0.13306 0.330606 
 1 2 16 2 4 0.142437 0.919333 0.141223 0.330383 
 1 2 16 3 4 0.164145 0.908291 0.15699 0.331999 
 1 2 16 4 4 0.199279 0.887452 0.186126 0.338546 
 1 2 16 5 4 0.252332 0.852622 0.236244 0.353611 
 1 2 16 6 4 0.320583 0.804814 0.309675 0.378814 
 1 2 16 7 4 0.388485 0.755188 0.394518 0.409763 
 1 2 16 8 4 0.437716 0.718297 0.470174 0.437758 
 1 2 16 9 4 0.463295 0.699041 0.525449 0.45777 
 1 2 16 10 4 0.472432 0.692613 0.562394 0.470588 
 1 2 16 11 4 0.474161 0.692539 0.586632 0.478754 
 1 2 16 12 4 0.474782 0.694623 0.60192 0.484153 
 1 2 16 13 4 0.478255 0.697131 0.610606 0.488142 
 1 2 16 14 4 0.487906 0.70025 0.614949 0.492178 
 1 2 16 15 4 0.508182 0.705863 0.617942 0.498333 
 1 2 16 16 4 0.545926 0.717669 0.623969 0.509626 
 1 2 16 17 4 0.609352 0.740517 0.638643 0.529341 
 1 2 16 18 4 0.699816 0.776637 0.665997 0.557634 
 1 2 16 19 4 0.799779 0.819694 0.702985 0.587501 
 1 2 16 20 4 0.881271 0.857208 0.739356 0.609143 
 1 2 16 21 4 0.931548 0.882006 0.766779 0.619539 
 1 2 16 22 4 0.957 0.895528 0.783933 0.622533 
 1 2 16 23 4 0.968682 0.902118 0.793201 0.622833 
 1 2 16 24 4 0.973872 0.904931 0.796877 0.623227 
 1 2 17 0 4 0.187963 0.920756 0.155591 0.306271 
 1 2 17 1 4 0.193876 0.917557 0.15911 0.306686 
 1 2 17 2 4 0.20738 0.910845 0.166906 0.307024 
 1 2 17 3 4 0.230097 0.897904 0.180905 0.309412 
 1 2 17 4 4 0.265255 0.87468 0.204742 0.31681 
 1 2 17 5 4 0.315586 0.837504 0.242664 0.332368 
 1 2 17 6 4 0.377587 0.787927 0.295152 0.357071 
 1 2 17 7 4 0.438282 0.736563 0.35458 0.386691 
 1 2 17 8 4 0.483153 0.696978 0.409074 0.413771 
 1 2 17 9 4 0.507692 0.674598 0.452154 0.434019 
